Product Name,Price,Category
Nestle Lactogen No 1 Baby Milk 400g,"9,900.00",Baby Milk And Food
52 weeks Petit Beurre Caramel 5 pcs 300g,"3,200.00",Biscuits
52 weeks Petit Beurre Cocoa 5 pcs 300g,"3,200.00",Biscuits
52 weeks Petit Beurre milk 5 pcs 300g,"3,200.00",Biscuits
American Butter Cookies 454g,"11,900.00",Biscuits
Assorted Biscuits Budget pack 1kg,"12,200.00",Biscuits
Bakers EET-sum Biscuit 200g,"5,500.00",Biscuits
Bakers Eet-Sum-Mor 80g,"2,400.00",Biscuits
Boni Salt Stick Biscuit 250g,"3,000.00",Biscuits
Britana Bourbon biscuit 22g,300.00,Biscuits
Britana GoodDay Chocochips 33g,400.00,Biscuits
Britana Milk Bikes Biscuit 200g,"1,700.00",Biscuits
Britana Nice Time Biscuit 200g,"1,800.00",Biscuits
Britania Bourbon Biscuit  48g,400.00,Biscuits
Britanna Bourbon Exctra free 100g+50g,"1,400.00",Biscuits
Britannia Cashew Cookies 33g,400.00,Biscuits
Britannia GoodDay butter Cookies 198g,"2,500.00",Biscuits
Britannia GoodDay Chocochips Cookies 198g,"2,600.00",Biscuits
Britannia Milk Biscuit Extra Free 294g+50%fre,"2,600.00",Biscuits
Casa-mia Time Coconut Bisc 150g,"1,600.00",Biscuits
Da vinci's scothbread 200g,"5,200.00",Biscuits
Digestive natural wheat biscuits tiffany 540g,"5,900.00",Biscuits
Everyday Filled  Vanilla 9706,"5,800.00",Biscuits
Everyday Rice Wafers 100g,"2,400.00",Biscuits
Everyday Sprits Natural Bread 400g 21102,"4,900.00",Biscuits
Finger Biscuit 450g,"4,500.00",Biscuits
Ginger Sanps Biscuits 200gm,"3,300.00",Biscuits
Golden Assorted Biscuits 1KG,"6,200.00",Biscuits
Golden Bourbon Cream Biscuits 200g,"1,500.00",Biscuits
Golden Cashew Cookies 200g,"1,600.00",Biscuits
Golden Chocolate Creams 200g,"1,500.00",Biscuits
Golden Coco Nice Biscuit 200g,"1,800.00",Biscuits
Golden Coco Nice Biscuits 1KG,"6,900.00",Biscuits
Golden Digestive Biscuits 1KG,"6,900.00",Biscuits
Golden Ginger Snaps Biscuits 1KG,"6,900.00",Biscuits
Golden Ginger Snaps Biscuits 200g,"1,700.00",Biscuits
Golden Scotch Short Cake Biscuits 1KG,"6,900.00",Biscuits
Golden Short Cake Biscuits 1KG,"6,900.00",Biscuits
Golden Short Cake Biscuits 200g,"1,800.00",Biscuits
Golden Vanilla Cream Biscuits 200g,"1,500.00",Biscuits
Gullon Cinnamion Crisps 235g,"2,200.00",Biscuits
Gullon Cream Tropical 800g,"6,800.00",Biscuits
Gullon Digestive  Avana naranja 425g,"4,900.00",Biscuits
Gullon Digestive  muesli 365g,"4,100.00",Biscuits
Gullon Digestive Biscuits 300gm,"5,000.00",Biscuits
Gullon Digestive Biscuits 400gm classic,"3,400.00",Biscuits
Gullon Digestive Light Biscuit 33% 400 gm,"3,500.00",Biscuits
Gullon Dorada Biscuit 200g,"1,800.00",Biscuits
Gullon Duo Biscuits Chocolate 145g,"1,800.00",Biscuits
Gullon Mini Cocktail 350g,"3,800.00",Biscuits
Gullon Mini Coktail Biscuit 250g,"3,000.00",Biscuits
Gullon Mini Cracker Biscuit  350g,"3,800.00",Biscuits
Gullon Mini Fish shapes 350g,"3,800.00",Biscuits
Gullon Tostada 4x200g,"6,400.00",Biscuits
Gullon Tostada petit 400g,"3,900.00",Biscuits
Gullon Twins  Biscuit Extra value  220g,"3,200.00",Biscuits
Gullon Twins cub  leche Biscuit,"1,300.00",Biscuits
Gullon Twins cub  leche Biscuit  252g,"7,500.00",Biscuits
Holaa Cocoa Sandwich Biscuit with vanilla 64g,900.00,Biscuits
Holaa cream Biscuit 68G,900.00,Biscuits
Holaa cream Biscuit 68G,900.00,Biscuits
Holaa cream Biscuit 68G,900.00,Biscuits
Holaa Hazelnut cream Biscuit 68G,900.00,Biscuits
Katakit Petit beurre Chocolate biscuite 100g,"1,400.00",Biscuits
Lotta Assorted Toffees 200pcs,"8,400.00",Biscuits
Manji Assorted Cream 160g,"3,400.00",Biscuits
Manji Bourbon chocolate cream biscuite 200gm,"3,300.00",Biscuits
Manji Classic Combo Biscuts 1kg,"13,300.00",Biscuits
Manji Ginger Snaps Biscuts 1kg,"12,500.00",Biscuits
Manji Glucose Biscuit 200g,"1,600.00",Biscuits
Manji HEB Honey & choco 70g,650.00,Biscuits
Manji HEB Milk & Egg 70g,650.00,Biscuits
Manji Milkstar Biscuits 200g,"1,700.00",Biscuits
Manji Nice Biscuits with Coconuts 1kg,"13,500.00",Biscuits
Manji Shortbread Biscuit 200g,"2,900.00",Biscuits
Manji Shortcake biscuits 1kg jar,"13,500.00",Biscuits
Manji So nice coconut Biscuits 100gm,900.00,Biscuits
Mila Butter Biscuit 130g,"3,500.00",Biscuits
Mila Cookies 150g Browine,"4,600.00",Biscuits
Mila Cookies 150g Chocolate,"4,200.00",Biscuits
Mila Cookies 150g Triple Chocolate,"4,500.00",Biscuits
Mila Cookies 150g White Chocolate Cran,"4,500.00",Biscuits
Mila Delice Biscuit Rasperry 150g,"3,900.00",Biscuits
Mila Delice Biscuit Strawperry 150g,"3,900.00",Biscuits
Mila Mega Choco  Rolls Biscuit 140g,"4,100.00",Biscuits
Nice budget pack 1kg,"10,500.00",Biscuits
Nutro Cream Biscuit 75g choco,600.00,Biscuits
Nutro Cream Biscuit 75g Orange,600.00,Biscuits
Nutro Cream Biscuit 75g stra,600.00,Biscuits
Nutro Cream Biscuit 75g Vanilla,600.00,Biscuits
Nuvita ShortBreed Biscute 200G,"2,600.00",Biscuits
Nuvita Vitamilk Biscuit 200g,"1,100.00",Biscuits
Olyum Petit Beurre 100g,"1,000.00",Biscuits
Oreo Chocolate Biscuit 119g,"2,500.00",Biscuits
Oreo Chocolate Creme 119g,"2,500.00",Biscuits
Oreo IceCream 119g,"2,500.00",Biscuits
Oreo Strawberry Creme 119g,"2,500.00",Biscuits
Oylum Marie Biscuit 100g,"1,200.00",Biscuits
Oylum Petit Beurre 500g Butter,"4,700.00",Biscuits
Oylum Petit Beurre 500g milk Flavour,"4,700.00",Biscuits
Oylum Tea Buscuit Dolce vita 100g,"1,000.00",Biscuits
Petit Beurre Biscuit 450g,"4,000.00",Biscuits
Petit Beurre Biscuit 700g,"6,900.00",Biscuits
Piccadeli Crembi Chocolate Biscuit 84g,800.00,Biscuits
Piccadeli Crembi Coconut Biscuit 84g,800.00,Biscuits
Piccadeli Crembi Strawberry Biscuit 84g,800.00,Biscuits
Piccadeli Crembi Vanilla Biscuit 84g,800.00,Biscuits
Saray Bistella 100g,800.00,Biscuits
Saray Limousine 50g,400.00,Biscuits
Saray Limousine Banana Chocolate 45g,400.00,Biscuits
Saray Limousine Berries Chocolate 45g,400.00,Biscuits
Saray Limousine Chocolate Blue  45g,400.00,Biscuits
Saray Petit beurre  800g,"5,900.00",Biscuits
Saray petit Beurre Bisuit 400g,"3,000.00",Biscuits
Sina Akarabo Biscuits 350g,"1,900.00",Biscuits
Tasty Treats  Krit Bacon Biscuit 150g,"4,200.00",Biscuits
Teffany Strobery Flavoured Cream Biscuits 84g,"1,200.00",Biscuits
Tiffany Classic bourbon creams 200g,"3,100.00",Biscuits
Tiffany Classic Ginger nut tiffany 200g,"3,100.00",Biscuits
Tiffany Delights Chocolate cookies 90g,"3,000.00",Biscuits
Tiffany Deluxe Toffe 700g,"10,800.00",Biscuits
Tiffany Digestive Light wheat biscuits 540g,"5,900.00",Biscuits
Tiffany Digestive natural wheat biscuits 250g,"3,700.00",Biscuits
White castle butter cookies 908g,"22,900.00",Biscuits
Everyday Hazelnut Spread 750g,"14,900.00",Bread Spread Chocolate or Hazelnet
Everyday Hazelnuts Spread Duo 400g,"6,200.00",Bread Spread Chocolate or Hazelnet
Herman Biscuit Spread Crunchy 560g,"6,700.00",Bread Spread Chocolate or Hazelnet
Mila Chocolate Cocoa Spread 200g,"4,600.00",Bread Spread Chocolate or Hazelnet
Mila Duo Chocolate Spread 400g,"5,700.00",Bread Spread Chocolate or Hazelnet
Bigtree Froot Hoops 350g Chocolate,"6,000.00",Breakfast  Cereals
Bigtree Froot Hoops 350g Multigrain,"6,000.00",Breakfast  Cereals
Blonder Bee Balls 375g,"7,100.00",Breakfast  Cereals
Blondor Bran Flake 375g,"7,500.00",Breakfast  Cereals
Blondor Corn Flake 375g,"6,500.00",Breakfast  Cereals
Blondor Corn Flake 750g,"11,300.00",Breakfast  Cereals
Blondor Honey Puffed Wheat  350g,"7,800.00",Breakfast  Cereals
Blondor Mega Chocs 375g,"6,500.00",Breakfast  Cereals
Blondor Muesli Crunchy  Fruit 350g,"6,600.00",Breakfast  Cereals
Blondor Muesli Crunchy Chocolate 350g,"6,600.00",Breakfast  Cereals
Boni Sele Choco Bubbles 750g,"12,900.00",Breakfast  Cereals
Boni Sele Choco Cookies 750g,"14,500.00",Breakfast  Cereals
Boni Sele Choco Krisps 500g,"8,900.00",Breakfast  Cereals
Boni Sele Frost Cribbs 750g,"12,900.00",Breakfast  Cereals
Boni Sele Honey  Bubbles 500g,"7,500.00",Breakfast  Cereals
Boni Selection Choco Clams 750g 16959,"12,500.00",Breakfast  Cereals
Everyday cornflakes 375g 32075,"5,500.00",Breakfast  Cereals
Go On Energy 45g,"2,600.00",Breakfast  Cereals
Go On Nutrition  Protien 33% 50g Chocolate,"2,600.00",Breakfast  Cereals
Go On Nutrition Protien Cookies Pistachio 50g,"2,600.00",Breakfast  Cereals
Go On Peanut and caramel protein Crisp 50g,"1,900.00",Breakfast  Cereals
Go on Protein Cocoa Bar 50g,"1,900.00",Breakfast  Cereals
Go On Protien 7 vitamin 50g,"1,900.00",Breakfast  Cereals
Go On Protien Crisp 45g,"1,900.00",Breakfast  Cereals
Go On Vitamin Vitamin Bars 45g,"1,400.00",Breakfast  Cereals
Kellogg's Corn flakes 1kg,"18,900.00",Breakfast  Cereals
Kellogg's Cornflakes 500g,"11,400.00",Breakfast  Cereals
Protein Nutrition Coconut 50g,"2,600.00",Breakfast  Cereals
Quaker White Oats 900g,"10,900.00",Breakfast  Cereals
Sante Crispy Bar Oat&Honey 40g,"1,000.00",Breakfast  Cereals
Sante Crunchy Muesil bar nut and almond 35g,800.00,Breakfast  Cereals
Sante Fit Cereal Biscuit 50g,"2,000.00",Breakfast  Cereals
Unicorn Cacao Cream Filled Pillows  500g,"7,400.00",Breakfast  Cereals
Unicorn Choco Rice 500g,"7,100.00",Breakfast  Cereals
Unicorn Cornflakes 500g,"5,800.00",Breakfast  Cereals
Weetabix Original 850 gm,"10,000.00",Breakfast  Cereals
American Fresh Chicken Luncheon Meat 320g,"4,400.00","Canned Beef ,Chicken"
DOLO CORNED BEEF 200G,"8,300.00","Canned Beef ,Chicken"
Mila 6 Chicken Sausage 425g,"6,800.00","Canned Beef ,Chicken"
Super Chef Corned Beef 340g,"6,700.00","Canned Beef ,Chicken"
Everyday Frankfurter  Sausage 380g,"5,300.00",Canned Pork
Everyday Vienna Sausages 6P 400G 7945,"4,000.00",Canned Pork
Tulip Cocktail Sausage 405g,"5,600.00",Canned Pork
AMERICAN gourment Foul medammas 400g,"2,200.00",Canned Vegetables
Belle France Capres Surfines 60g,"3,600.00",Canned Vegetables
Belle France Cornichons Aigre-doux 660g,"7,800.00",Canned Vegetables
Belle France Cornichons Extra Fin 350g,"4,900.00",Canned Vegetables
Belle France Cornichons Extra Fin 660g,"8,000.00",Canned Vegetables
Belle France Mushroom 400g,"4,200.00",Canned Vegetables
California Garden Foul medammes 450g,"1,800.00",Canned Vegetables
Everyday  Sweet Sour Gerkins 670G,"4,900.00",Canned Vegetables
Fresho Foul Madamas 400g,"1,800.00",Canned Vegetables
Golden Valley Gherkins sliced 720g,"4,900.00",Canned Vegetables
GV Baked Bean In tomato sauce 420g,"2,800.00",Canned Vegetables
Heinz baked beanz 57 vareities 415g,"4,500.00",Canned Vegetables
Leema foul medames 400g,"2,300.00",Canned Vegetables
Mila Cronichons  )gerkins)370ml,"4,900.00",Canned Vegetables
Mila Cronichons  )gerkins)720ml,"7,800.00",Canned Vegetables
Nureen Fava Beans 400g,"1,900.00",Canned Vegetables
Royal Arm Foul Madammes 400g,"2,300.00",Canned Vegetables
Super Chef Baked Beans 400g,"2,000.00",Canned Vegetables
Super Chef Coconut Milk 400ml,"2,900.00",Canned Vegetables
Super Chef Fava Beans 400g,"2,100.00",Canned Vegetables
Super Chef Fava Beans 400g,"1,780.00",Canned Vegetables
Super Chef Foul Madams 400g,"1,500.00",Canned Vegetables
American Light Meat Tuna,"3,000.00","CannedTuna,Sardine"
Belle France Mais Doux   300g,"3,600.00","CannedTuna,Sardine"
Belle France Sardine Fillet  Moreaux,"9,800.00","CannedTuna,Sardine"
Belle France Sardine Moreaux,"4,800.00","CannedTuna,Sardine"
Belle France tuna,"4,900.00","CannedTuna,Sardine"
Belle France Tuna 130g,"4,600.00","CannedTuna,Sardine"
Belle France Tuna Albacore,"6,800.00","CannedTuna,Sardine"
Bellefrance Maquereaux 113g,"3,600.00","CannedTuna,Sardine"
Captain Cook sardine 125g,"5,900.00","CannedTuna,Sardine"
Everyday Natural Tuna 200g 10950,"5,000.00","CannedTuna,Sardine"
Everyday Sardines In Oil 125G 18555,"2,500.00","CannedTuna,Sardine"
King Bell Sardine in oil 155g,"1,600.00","CannedTuna,Sardine"
Mazza Tuna In Sunflower Oil 80g,"2,400.00","CannedTuna,Sardine"
Odyssee Maquereaux  white wine 176g,"4,300.00","CannedTuna,Sardine"
Odyssee sardine 100g,"4,000.00","CannedTuna,Sardine"
Odyssee sardine 230g,"7,200.00","CannedTuna,Sardine"
Odyssee Tuna 160g tomato,"3,600.00","CannedTuna,Sardine"
Saupiquet Filets de thon Citron 115g,"8,200.00","CannedTuna,Sardine"
Bel Azur Margarine 500g 300567,"12,000.00",Cheese and butter
Boni Selection Cheddar Cheese 250g,"11,900.00",Cheese and butter
Emmental Rape 100g 45%  55296,"7,100.00",Cheese and butter
Feta Belas White Cheese 200g,"15,500.00",Cheese and butter
Galboni Mascropani 250g 156487,"25,300.00",Cheese and butter
Grand or Edam Cheese 230g,"18,300.00",Cheese and butter
Grand'or  Mozzarella 160g,"11,400.00",Cheese and butter
Grand'or Mascarpone 250g,"18,000.00",Cheese and butter
Grand'or Parmesan Mature 180g,"14,500.00",Cheese and butter
Grand'or Red Cheddar Bloc 200g,"13,300.00",Cheese and butter
Inyange Unsalted butter 500g,"7,200.00",Cheese and butter
President Ambassador salted 200g 121126,"6,800.00",Cheese and butter
President Ambassador Unsalted 200g 121125,"6,800.00",Cheese and butter
President Burger  wth Cheddar 200g 300431,"11,000.00",Cheese and butter
President Cream Cheese 180g 134977,"9,600.00",Cheese and butter
President Emmental Cheese 220g 300838,"17,700.00",Cheese and butter
President Gourmet Emmental 200g 49715,"11,900.00",Cheese and butter
President Orginal Greek Feta 150g 162514,"19,900.00",Cheese and butter
President Petit Camembert  Ripened 125g 4651,"16,000.00",Cheese and butter
President Pizza Mozzarella 200g 48412,"12,000.00",Cheese and butter
President Sandwich Gouda 200g 25918,"9,000.00",Cheese and butter
President Sandwiich with Cheddar 200g 300430,"11,000.00",Cheese and butter
President Spreadable Cheese 360g 157854,"17,900.00",Cheese and butter
Santal  unsalted Butter 200g 121065,"5,800.00",Cheese and butter
ZOTT Toasty EMMENTAL SLICE 150g,"6,600.00",Cheese and butter
Boni Selection Lollypop 500g,"10,900.00",chewing Gum and Lollipops
Fresh Cool Fruity Chiwing Gum 10pcs,200.00,chewing Gum and Lollipops
Fresh Cool Menthol Chiwing Gum 10pcs,200.00,chewing Gum and Lollipops
Fresh Cool Peppermint Chiwing Gum 10pcs,200.00,chewing Gum and Lollipops
kI BIG GIANT LOLIPOP 50pcs,"3,700.00",chewing Gum and Lollipops
KI Big Giant Lollipops 50pcs,"3,700.00",chewing Gum and Lollipops
KI Big Giant Lollipops 50pcs,"3,700.00",chewing Gum and Lollipops
KI Creamy yoghurt Lollipops 50pcs,"3,000.00",chewing Gum and Lollipops
Ki Fresh Chawing Gum 25pcs Menthol,"1,200.00",chewing Gum and Lollipops
Ki Fresh Chawing Gum 25pcs Peppermint,"1,200.00",chewing Gum and Lollipops
Mentos Chewing Gum 61.25g  Freshmint,"3,200.00",chewing Gum and Lollipops
Mentos Chewing Gum 61.25g  Water Melon,"3,200.00",chewing Gum and Lollipops
Mentos Chewing Gum 61.25g strawberry,"3,200.00",chewing Gum and Lollipops
Mentos Chewing Gum Yoghurt 90g Strawberry,"3,200.00",chewing Gum and Lollipops
Mentos orange Chewing Gum,"1,200.00",chewing Gum and Lollipops
Mentos Peppermint Chewing Gum,"1,200.00",chewing Gum and Lollipops
Mr berry Mambo chewing gum banana,600.00,chewing Gum and Lollipops
Mr berry Mambo chewing gum straw,600.00,chewing Gum and Lollipops
Super Chunky Party Lollipops 50pcs,"4,400.00",chewing Gum and Lollipops
Wrestler Ball Gums,"3,000.00",chewing Gum and Lollipops
Zing Bubble Gum 100pcs Peppermint,"4,200.00",chewing Gum and Lollipops
Zing Bubble Gum 100pcs Tropical,"4,200.00",chewing Gum and Lollipops
Master Potato Chips 160gr Barbeque,"6,100.00",Chips And Crisps
Master Potato Chips 160gr Hot & spicy,"6,100.00",Chips And Crisps
Master Potato Chips 160gr Original,"6,100.00",Chips And Crisps
Mila Chips 110g BBq,"4,300.00",Chips And Crisps
Mila Chips 110g Cheese,"4,300.00",Chips And Crisps
Mila Chips 110g Cream&Onion,"4,300.00",Chips And Crisps
Mila Chips 110g Orginal,"4,300.00",Chips And Crisps
Mila Chips 110g Tomato,"4,300.00",Chips And Crisps
Pringle Hot&spicy 165g,"4,700.00",Chips And Crisps
Pringle Original 165g,"4,700.00",Chips And Crisps
Pringle Original 165g,"5,000.00",Chips And Crisps
Pringles Barbeque 165g,"4,700.00",Chips And Crisps
PRingles Cheese&onion 165g,"4,700.00",Chips And Crisps
Pringles Hot&spicy 40g,"2,200.00",Chips And Crisps
Pringles Original 40g,"2,200.00",Chips And Crisps
PRingles Salt & Vinegar 165g,"4,700.00",Chips And Crisps
PRingles Sour & cream 165g,"4,700.00",Chips And Crisps
Pringles Sour Cream 40g,"2,200.00",Chips And Crisps
TP Kenyan chevda chilli lemon 400g,"4,600.00",Chips And Crisps
Tropical Heat  Chilli Lemon Flavour 200g,"2,800.00",Chips And Crisps
Tropical Heat Chilli & Lemon 400g,"5,500.00",Chips And Crisps
Tropical Heat Kenyan Chevda 340g,"4,600.00",Chips And Crisps
Tropical Heat Potato / C  Cheese & Onion 100g,"1,500.00",Chips And Crisps
Tropical Heat Potato Crisps 100g,"1,500.00",Chips And Crisps
Tropical Heat Potato Crisps 30g Tomato,600.00,Chips And Crisps
Tropical Heat Potato Crisps Cheese & Onion 20,"2,800.00",Chips And Crisps
Tropical Heat Potato Crisps Onion Flavour 400,"5,500.00",Chips And Crisps
Tropical Heat Potato Crisps Tomato Flv 200g,"2,800.00",Chips And Crisps
Tropical Heat Salt & Vinegar 200g,"2,800.00",Chips And Crisps
Tropical Heat Tomato Crisps 400g,"5,500.00",Chips And Crisps
Urban Bite hot sweet tomato 35g,600.00,Chips And Crisps
Urban Bite kuku choma 35g,600.00,Chips And Crisps
Urban Bite Stix Chutney 40g,400.00,Chips And Crisps
Urban Bites N'Vinegar Potato Crisps 120gm,"3,000.00",Chips And Crisps
Urban Bites Paprika Potato Crisps 30gm,850.00,Chips And Crisps
Urban Bites Potato Crisps Fruit Chutny 120g,"3,000.00",Chips And Crisps
Urban Bites Potato Crisps in Vinegar 30g,850.00,Chips And Crisps
Urban bites potato crisps Paprika120g,"3,000.00",Chips And Crisps
Urban Bites Potato Crisps Summer Salt 120g,"3,000.00",Chips And Crisps
Urban Bites Salt Potato Crisps 30gm,800.00,Chips And Crisps
Winnaz Cheese&Onion 125gr,"2,500.00",Chips And Crisps
Winnaz Paprika 125gr,"2,500.00",Chips And Crisps
Winnaz Paprika Crisps 30g,650.00,Chips And Crisps
Winnaz Pili Pili Potato Crisps 125g,"2,500.00",Chips And Crisps
Winnaz Potato Crisps Pili Pili 30g,650.00,Chips And Crisps
Winnaz salt  and  vinegar 225g,"3,900.00",Chips And Crisps
Winnaz salt & vinegar 125g,"2,500.00",Chips And Crisps
Winnaz salt & vinegar 30gm,650.00,Chips And Crisps
Winnaz Salted  Potato 30gr,650.00,Chips And Crisps
Everyday Milk Choco Hazelnuts 200G  2029,"8,800.00",Chocolate
Everyday Milk Chocolate Tablet 200G  42883,"7,800.00",Chocolate
Everyday White Chocolate Tablet 200G  40463,"7,800.00",Chocolate
Lyons Maid White Compound 500g,"9,800.00",Chocolate
Milkybar Choc Slab - Krackle 80g,"3,000.00",Chocolate
Tiger Cocoa Coated Hazlnut Wafer 40g,600.00,Chocolate
Tiger Cocoa Coated Hazlnut Wafer 40g,600.00,Chocolate
Tiger Cocoa Coated Vanilla Wafer 40g,600.00,Chocolate
Belle France Cappuccino 140g,"6,900.00",Chocolate powder Cocoa nescafe
Boni Selection Cappuccino 10Pcs,"5,800.00",Chocolate powder Cocoa nescafe
Boni Selection Choco Mix 800g,"16,500.00",Chocolate powder Cocoa nescafe
Cadbury Hot chocolate 250g,"15,200.00",Chocolate powder Cocoa nescafe
Choco primo cocoa powder 200g,"6,200.00",Chocolate powder Cocoa nescafe
Choco primo Drinking Chocolate 200g,"3,700.00",Chocolate powder Cocoa nescafe
Choco primo Drinking Chocolate 400g,"6,300.00",Chocolate powder Cocoa nescafe
Chocolate Burst Drinking chocolate 125g,"2,600.00",Chocolate powder Cocoa nescafe
Chocolate Burst Drinking chocolate 225g,"4,000.00",Chocolate powder Cocoa nescafe
Clovers Cocoa Powder 400g,"7,700.00",Chocolate powder Cocoa nescafe
COFFEEMATE 400G,"7,000.00",Chocolate powder Cocoa nescafe
Dormans 3 in 1 Coffee mix 18g,800.00,Chocolate powder Cocoa nescafe
Dormans Flovoured Coffee mix 18g,800.00,Chocolate powder Cocoa nescafe
Graindor Coffee filter 100pcs,"4,000.00",Chocolate powder Cocoa nescafe
Gurme duo Hazlnut cocoa 200g,"4,100.00",Chocolate powder Cocoa nescafe
Nescafe Classic 100g,"7,900.00",Chocolate powder Cocoa nescafe
Nescafe Classic Double Filter Coffee 200gm,"13,700.00",Chocolate powder Cocoa nescafe
Belle France Chicoree Cafe 100g,"7,900.00",Coffee
Cafe de Maraba 500g,"11,750.00",Coffee
Gorilla coffee Roasted Beans 250g,"6,900.00",Coffee
Gorilla's Coffee 3 In 1 Creamy and sweet,"4,800.00",Coffee
Gorillas Coffee 500g,"12,600.00",Coffee
Gorillas Coffee Beans 500g,"12,600.00",Coffee
Gorilla's instant Coffee 150g,"11,000.00",Coffee
Gorillas Instant Coffee 50 sachets of  2g,"11,600.00",Coffee
Gorilla's instant Coffee 80g,"6,300.00",Coffee
Gorilla's Roasted Coffee Beans 340g,"8,900.00",Coffee
Yes Rwandan Coffee powder 500g,"10,400.00",Coffee
Basso Extra Virgin Olive oil 250ml,"8,400.00",Cooking And Olive Oil
Basso Extra Virgin Olive oil 500ml,"13,300.00",Cooking And Olive Oil
Basso Extra Virgin Olive oil 750ml,"19,000.00",Cooking And Olive Oil
Basso Extra Virgin Olive oil1L,"25,000.00",Cooking And Olive Oil
Basso Olive Pomace Oil 500ml,"8,400.00",Cooking And Olive Oil
Crystal Cooking Oil Sun Flower  5L,"20,500.00",Cooking And Olive Oil
Crystal Sun flower Cooking oil 1L,"4,300.00",Cooking And Olive Oil
Crystal Sun flower Cooking oil 3L,"12,600.00",Cooking And Olive Oil
Flora Sunflower oil 1L,"3,900.00",Cooking And Olive Oil
Flora Sunflower oil 5L,"20,500.00",Cooking And Olive Oil
Jambo Extra Virgin Olive oil 500ml,"11,100.00",Cooking And Olive Oil
Jambo Olive oil 1L,"21,000.00",Cooking And Olive Oil
Jambo Sunflower Oil 1L,"4,000.00",Cooking And Olive Oil
Jambo Sunflower Oil 3L,"12,000.00",Cooking And Olive Oil
Jambo Sunflower Oil 5L,"20,500.00",Cooking And Olive Oil
R.S Rafael Salgado Olive oil 1Ltr,"19,600.00",Cooking And Olive Oil
Rinsun Sunflower oil 5Kg,"25,800.00",Cooking And Olive Oil
RS extra virgin oil 500ml,"11,700.00",Cooking And Olive Oil
RS ExtraVirgin Olive OIl 1L,"22,400.00",Cooking And Olive Oil
RS Refined Olive Pomace Olive Oil 500ml,"10,500.00",Cooking And Olive Oil
Sabroso olive oil 1L,"18,100.00",Cooking And Olive Oil
Zima Avocado Oil Extra virgin 250ml,"5,500.00",Cooking And Olive Oil
